,2015/11/11 20:22:01
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,491,Dizzy?
2,471,Mumin谷??
3,415,Ra?ffine
4,409,☆☆ながれ星彡
5,400,トムソン??
6,366,さんせっと??
7,359,ばよえ?ん。
8,358,さんらいず??
9,350,上位目指す隊?
10,341,早乙女学園?
11,339,えすぽらーず
12,336,RedbuII?
13,329,†とわいらいと†
14,325,?いちごぷよ隊?
15,323,嵐山
16,310,谷口ぴーまん
17,298,まるむすてぃ?ん
18,293,tipo
19,293,かもみ～るかふぇ
20,284,カーバンクル
21,281,たいようのほこら
22,281,淡麗生!!
23,281,からあげ流星群
24,280,?Ｃlair?
25,278,ミッドガルド?
26,274,ねこたらんど
27,274,MYM318☆彡
28,274,無課金こそ愉悦!
29,272,Antenna
30,271,V.I.P.
31,271,かおりワールド
32,269,だらゴロ・囚・
33,268,ぴんぽーん
34,268,赤い妖精
35,263,プリンシパル☆彡
36,261,†魔導学校†
37,261,チームかつをぶし
38,260,Lαvｉn&#039;υ?
39,259,一生を寝てい隊
40,259,同じ穴のぷよら～
41,259,ぷよクエ楽しみ隊
42,259,にゃ?んだふる♪
43,259,いえろ～こんび♪
44,259,やわらかギルド
45,257,★愉快な仲間達☆
46,256,★エーミール★
47,256,佐久間上水
48,256,?怪盗スケルトン
49,254,ぷよビ～ッチ☆
50,254,LovE?
51,253,☆命蓮寺☆
52,252,ちょびぎるど
53,252,Law@
54,251,お笑い?研究府
55,250,にないか
56,250,ももピーチ帝国
57,250,かわいいはせいぎ
58,249,ねこのうにメロン
59,249,ぷよろう会
60,248,ＢＢ団
61,247,?アンシェル?
62,245,ギルド一ナツ
63,244,Luxillia
64,243,ねこずき
65,240,ぷよよよよよん?
66,239,ねこぽよ軍??
67,239,果物の缶詰
68,239,Lipton　
69,239,賢者モード
70,239,ぷよっとパニック
71,238,ファンタビーチ
72,238,ウィッチ魔法学院
73,237,ブルーウィング
74,236,とれっきんぐ
75,235,ラフィ亭
76,234,無KG板ギルド
77,234,ぼっち同盟
78,233,ぁひるたいちょ組
79,233,?KoB?
80,231,エランド
81,231,自由都市ももにち
82,231,早起は三文のとく
83,230,ジュビレーション
84,230,トウーンタウン
85,230,パーミテーション
86,230,BestLuck
87,229,陽だまりのねこ?
88,229,遊戯都市第七地区
89,229,2chスレギルド
90,228,みなとみらい
91,227,SPIRAL★彡
92,227,AGILE
93,225,六猫?おーき軍
94,224,コンパイルクラブ
95,223,ぷよく鉛筆?HB
96,223,パンダ百匹！！
97,221,Blackチョコ
98,220,コスモツリー
99,220,ももぐみ
100,219,猫好き仙人界
101,219,うさぎの巣?
102,219,チームやどかり
103,219,まったりにゃーん
104,219,Buzz?
105,219,Gunners!
106,219,?水守革命?
107,219,COLORS＊*
108,219,Sirius?
109,218,お腹@ばよ?支店
110,218,LxStella
111,218,Ｋ２
112,216,みなみけ
113,216,Tぷよ軍団
114,215,☆ネコカフェ☆
