,2015/11/11 22:26:02
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,614,Dizzy?
2,601,Mumin谷??
3,517,Ra?ffine
4,514,☆☆ながれ星彡
5,500,トムソン??
6,454,さんせっと??
7,450,ばよえ?ん。
8,446,さんらいず??
9,441,上位目指す隊?
10,425,†とわいらいと†
11,422,えすぽらーず
12,420,?いちごぷよ隊?
13,420,早乙女学園?
14,419,RedbuII?
15,406,嵐山
16,393,谷口ぴーまん
17,378,まるむすてぃ?ん
18,374,かもみ～るかふぇ
19,361,からあげ流星群
20,359,淡麗生!!
21,359,カーバンクル
22,358,tipo
23,356,たいようのほこら
24,353,Antenna
25,352,?Ｃlair?
26,349,ミッドガルド?
27,345,無課金こそ愉悦!
28,342,赤い妖精
29,341,MYM318☆彡
30,340,かおりワールド
31,338,ねこたらんど
32,331,ぴんぽーん
33,329,V.I.P.
34,326,?怪盗スケルトン
35,325,プリンシパル☆彡
36,323,だらゴロ・囚・
37,323,にゃ?んだふる♪
38,322,ぷよクエ楽しみ隊
39,320,いえろ～こんび♪
40,318,†魔導学校†
41,318,チームかつをぶし
42,317,ちょびぎるど
43,317,LovE?
44,315,一生を寝てい隊
45,314,Lαvｉn&#039;υ?
46,314,同じ穴のぷよら～
47,313,☆命蓮寺☆
48,312,★愉快な仲間達☆
49,309,Law@
50,309,祝3S佐久間上水
51,304,お笑い?研究府
52,303,かわいいはせいぎ
53,303,やわらかギルド
54,303,ぷよビ～ッチ☆
55,302,ねこずき
56,301,ＢＢ団
57,301,ももピーチ帝国
58,301,にないか
59,299,★エーミール★
60,299,ねこぽよ軍??
61,298,ぷよろう会
62,296,ねこのうにメロン
63,295,果物の缶詰
64,292,自由都市ももにち
65,291,?アンシェル?
66,291,ブルーウィング
67,290,ぷよよよよよん?
68,289,みなとみらい
69,289,とれっきんぐ
70,289,ぷよっとパニック
71,288,ぼっち同盟
72,286,無KG板ギルド
73,286,Buzz?
74,284,ギルド一ナツ
75,283,2chスレギルド
76,283,賢者モード
77,283,?KoB?
78,283,パーミテーション
79,282,Blackチョコ
80,282,ラフィ亭
81,282,エランド
82,281,Luxillia
83,281,ジュビレーション
84,281,BestLuck
85,280,トウーンタウン
86,280,ウィッチ魔法学院
87,279,うさぎの巣?
88,279,陽だまりのねこ?
89,279,けにくら！祝LS
90,276,ファンタビーチ
91,275,AGILE
92,274,猫好き仙人界
93,274,SPIRAL★彡
94,273,コスモツリー
95,273,コンパイルクラブ
96,273,ももぐみ
97,273,ぁひるたいちょ組
98,272,ぷよく鉛筆?HB
99,271,LxStella
100,271,パンダ百匹！！
101,270,Ｋ２
102,270,早起は三文のとく
103,270,六猫?おーき軍
104,269,遊戯都市第七地区
105,269,Lipton　
106,269,?水守革命?
107,269,お腹@ばよ?支店
108,269,Gunners!
109,269,北の大地☆人情派
110,269,みなみけ
111,269,COLORS＊*
112,267,まったりにゃーん
113,265,チームやどかり
