,2015/11/15 22:01:03
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,1510,Dizzy?
2,1504,Mumin谷??
3,1499,トムソン??
4,1429,☆☆ながれ星彡
5,1411,Ra?ffine
6,1396,上位目指す隊?
7,1381,ばよえ?ん。
8,1379,嵐山
9,1358,まるむすてぃ?ん
10,1349,さんらいず??
11,1312,†とわいらいと†
12,1272,早乙女学園?
13,1248,祝RedbuII
14,1239,さんせっと??
15,1231,?いちごぷよ隊?
16,1208,えすぽらーず
17,1199,カーバンクル
18,1181,谷口ぴーまん
19,1180,tipo
20,1174,かもみ～るかふぇ
21,1171,赤い妖精
22,1161,たいようのほこら
23,1144,ぴんぽーん
24,1124,だらゴロ・囚・
25,1117,?Ｃlair?
26,1115,☆命蓮寺☆
27,1109,Luxillia
28,1106,ねこたらんど
29,1099,ももピーチ帝国
30,1099,Antenna
31,1099,?怪盗スケルトン
32,1092,かおりワールド
33,1089,ぷよクエ楽しみ隊
34,1089,淡麗生!!
35,1081,MYM318☆彡
36,1080,かわいいはせいぎ
37,1077,にゃ?んだふる♪
38,1076,プリンシパル☆彡
39,1072,無課金こそ愉悦!
40,1072,LovE?
41,1072,にないか
42,1072,†魔導学校†
43,1070,からあげ流星群
44,1068,賢者モード
45,1068,ＢＢ団
46,1067,ぷよビ～ッチ☆
47,1057,ねこずき
48,1056,やわらかギルド
49,1055,ミッドガルド?
50,1049,ねこぽよ軍??
51,1048,V.I.P.
52,1048,いえろ～こんび♪
53,1041,Lαvｉn&#039;υ?
54,1041,★エーミール★
55,1038,ぷよろう会
56,1031,果物の缶詰
57,1031,無KG板ギルド
58,1030,一生を寝てい隊
59,1023,Law@
60,1023,自由都市ももにち
61,1014,ぼっち同盟
62,1012,とれっきんぐ
63,1011,2chスレギルド
64,1009,お笑い?研究府
65,1004,ファンタビーチ
66,1004,★愉快な仲間達☆
67,1002,ひろす
68,1002,パンダ百匹！！
69,1001,Buzz?
70,1000,ブルーウィング
71,999,BestLuck
72,998,?アンシェル?
73,995,同じ穴のぷよら～
74,995,佐久間上水
75,988,ちょびぎるど
76,987,遊戯都市第七地区
77,978,手製ぷよ
78,978,Ｋ２
79,976,チームかわいい
80,974,ぷよっとパニック
81,965,祝！ＳＳあひる組
82,960,?KoB?
83,959,みなとみらい
84,959,Gunners!
85,959,トウーンタウン
86,954,うさぎの巣?
87,954,ウィッチ魔法学院
88,952,☆マーロボカフェ
89,951,チームかつをぶし
90,949,早起は三文のとく
91,948,let&#039;sぷよ！
92,942,???☆
93,941,ラフィ亭
94,938,AGILE
95,934,パーミテーション
96,931,SPIRAL★彡
97,930,猫好き仙人界
98,929,六猫?おーき軍
99,928,Blackチョコ
100,926,ジュビレーション
101,921,陽だまりのねこ?
102,912,ぐみぷよ
103,909,コンパイルクラブ
104,906,エランド
105,886,お腹@ばよ?支店
106,885,まったり勢。
107,885,TEREON&#039;s
108,869,かーくんギルド
