,2015/11/13 14:14:05
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,1264,Dizzy?
2,1214,Mumin谷??
3,1104,トムソン??
4,1074,Ra?ffine
5,1053,☆☆ながれ星彡
6,1029,上位目指す隊?
7,1010,ばよえ?ん。
8,999,さんらいず??
9,982,†とわいらいと†
10,977,嵐山
11,969,まるむすてぃ?ん
12,939,早乙女学園?
13,929,さんせっと??
14,916,?いちごぷよ隊?
15,908,えすぽらーず
16,902,もっこすなぎさ！
17,889,tipo
18,870,谷口ぴーまん
19,868,かもみ～るかふぇ
20,844,赤い妖精
21,830,カーバンクル
22,812,たいようのほこら
23,807,?Ｃlair?
24,803,ぴんぽーん
25,786,Antenna
26,782,からあげ流星群
27,779,淡麗生!!
28,777,MYM318☆彡
29,763,だらゴロ・囚・
30,759,ねこたらんど
31,756,かおりワールド
32,754,ぷよビ～ッチ☆
33,751,ミッドガルド?
34,745,にゃ?んだふる♪
35,736,いえろ～こんび♪
36,732,無課金こそ愉悦!
37,731,LovE?
38,730,一生を寝てい隊
39,727,Luxillia
40,726,ねこぽよ軍??
41,725,?怪盗スケルトン
42,725,☆命蓮寺☆
43,722,ももピーチ帝国
44,719,V.I.P.
45,719,Law@
46,717,プリンシパル☆彡
47,717,ＢＢ団
48,714,Lαvｉn&#039;υ?
49,713,†魔導学校†
50,711,ぷよクエ楽しみ隊
51,710,やわらかギルド
52,701,ねこずき
53,696,賢者モード
54,696,にないか
55,696,果物の缶詰
56,692,かわいいはせいぎ
57,688,ぷよろう会
58,687,ぼっち同盟
59,683,Buzz?
60,683,★愉快な仲間達☆
61,679,★エーミール★
62,668,自由都市ももにち
63,667,BestLuck
64,666,2chスレギルド
65,662,お笑い?研究府
66,661,とれっきんぐ
67,661,無KG板ギルド
68,661,?アンシェル?
69,656,チームかつをぶし
70,653,ファンタビーチ
71,653,ブルーウィング
72,651,ちょびぎるど
73,649,ウィッチ魔法学院
74,647,パンダ百匹！！
75,647,ぷよっとパニック
76,646,祝！ＳＳあひる組
77,645,佐久間上水
78,639,コンパイルクラブ
79,638,同じ穴のぷよら～
80,637,?KoB?
81,634,うさぎの巣?
82,634,ひろす
83,634,陽だまりのねこ?
84,631,トウーンタウン
85,631,エランド
86,630,Ｋ２
87,630,遊戯都市第七地区
88,629,みなみけ
89,629,Blackチョコ
90,628,ラフィ亭
91,625,let&#039;sぷよ！
92,625,六猫?おーき軍
93,624,お腹@ばよ?支店
94,619,猫好き仙人界
95,616,Gunners!
96,615,ジュビレーション
97,614,チームかわいい
98,613,☆ネコカフェ☆
99,609,ギルド一ナツ
100,609,パーミテーション
101,606,みなとみらい
102,605,手製ぷよ
103,605,ねこのうにメロン
104,603,AGILE
105,595,COLORS＊*
106,592,早起は三文のとく
107,591,SPIRAL★彡
108,590,ぷよく鉛筆?HB
109,590,チームやどかり
110,589,すたんどあっぷ
111,587,ぷよよん同盟
112,586,???☆
