,2015/11/11 20:30:03
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,501,Dizzy?
2,481,Mumin谷??
3,420,Ra?ffine
4,416,☆☆ながれ星彡
5,408,トムソン??
6,371,さんせっと??
7,367,ばよえ?ん。
8,364,さんらいず??
9,356,上位目指す隊?
10,348,早乙女学園?
11,344,えすぽらーず
12,339,RedbuII?
13,337,†とわいらいと†
14,333,?いちごぷよ隊?
15,328,嵐山
16,314,谷口ぴーまん
17,303,まるむすてぃ?ん
18,300,かもみ～るかふぇ
19,298,tipo
20,289,カーバンクル
21,288,からあげ流星群
22,287,淡麗生!!
23,286,たいようのほこら
24,285,?Ｃlair?
25,281,ミッドガルド?
26,279,ねこたらんど
27,279,無課金こそ愉悦!
28,279,MYM318☆彡
29,278,Antenna
30,274,かおりワールド
31,274,V.I.P.
32,272,だらゴロ・囚・
33,271,ぴんぽーん
34,271,赤い妖精
35,268,プリンシパル☆彡
36,265,チームかつをぶし
37,264,Lαvｉn&#039;υ?
38,263,†魔導学校†
39,263,にゃ?んだふる♪
40,263,いえろ～こんび♪
41,263,同じ穴のぷよら～
42,262,一生を寝てい隊
43,261,ぷよクエ楽しみ隊
44,260,★愉快な仲間達☆
45,260,やわらかギルド
46,259,?怪盗スケルトン
47,259,★エーミール★
48,259,佐久間上水
49,259,LovE?
50,258,ぷよビ～ッチ☆
51,258,☆命蓮寺☆
52,257,ちょびぎるど
53,255,Law@
54,254,お笑い?研究府
55,254,にないか
56,254,かわいいはせいぎ
57,254,ももピーチ帝国
58,253,ねこのうにメロン
59,253,ぷよろう会
60,250,ＢＢ団
61,250,?アンシェル?
62,249,ギルド一ナツ
63,248,ねこずき
64,247,Luxillia
65,244,ぷよよよよよん?
66,243,果物の缶詰
67,242,賢者モード
68,242,ねこぽよ軍??
69,241,ぷよっとパニック
70,240,Lipton　
71,240,ブルーウィング
72,239,ウィッチ魔法学院
73,239,とれっきんぐ
74,239,ファンタビーチ
75,239,無KG板ギルド
76,238,ラフィ亭
77,238,?KoB?
78,238,ぁひるたいちょ組
79,237,ぼっち同盟
80,236,エランド
81,236,ジュビレーション
82,234,2chスレギルド
83,234,パーミテーション
84,234,自由都市ももにち
85,233,トウーンタウン
86,233,陽だまりのねこ?
87,233,BestLuck
88,233,遊戯都市第七地区
89,232,早起は三文のとく
90,230,みなとみらい
91,230,AGILE
92,229,SPIRAL★彡
93,229,パンダ百匹！！
94,228,六猫?おーき軍
95,228,ぷよく鉛筆?HB
96,228,コンパイルクラブ
97,226,コスモツリー
98,224,Blackチョコ
99,224,うさぎの巣?
100,224,ももぐみ
101,223,チームやどかり
102,223,Buzz?
103,223,?水守革命?
104,223,Gunners!
105,222,猫好き仙人界
106,222,まったりにゃーん
107,221,Sirius?
108,221,LxStella
109,221,COLORS＊*
110,221,Ｋ２
111,220,お腹@ばよ?支店
112,220,みなみけ
113,219,けにくら！祝LS
114,219,Tぷよ軍団
