,2015/11/14 07:43:02
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,1408,Dizzy?
2,1373,Mumin谷??
3,1220,トムソン??
4,1189,Ra?ffine
5,1176,☆☆ながれ星彡
6,1134,上位目指す隊?
7,1126,ばよえ?ん。
8,1114,嵐山
9,1111,さんらいず??
10,1096,まるむすてぃ?ん
11,1087,†とわいらいと†
12,1076,早乙女学園?
13,1044,?いちごぷよ隊?
14,1044,さんせっと??
15,1028,祝RedbuII
16,1026,えすぽらーず
17,1013,tipo
18,1000,赤い妖精
19,999,谷口ぴーまん
20,992,かもみ～るかふぇ
21,972,たいようのほこら
22,969,カーバンクル
23,937,ぴんぽーん
24,931,Antenna
25,925,?Ｃlair?
26,920,MYM318☆彡
27,907,からあげ流星群
28,902,☆命蓮寺☆
29,898,だらゴロ・囚・
30,891,かおりワールド
31,887,淡麗生!!
32,880,ねこたらんど
33,879,無課金こそ愉悦!
34,879,にゃ?んだふる♪
35,878,ミッドガルド?
36,877,ぷよビ～ッチ☆
37,868,ＢＢ団
38,868,?怪盗スケルトン
39,863,Luxillia
40,858,ももピーチ帝国
41,851,かわいいはせいぎ
42,851,ぷよクエ楽しみ隊
43,850,プリンシパル☆彡
44,848,いえろ～こんび♪
45,848,LovE?
46,848,†魔導学校†
47,845,やわらかギルド
48,843,ねこぽよ軍??
49,841,Law@
50,835,ねこずき
51,834,Lαvｉn&#039;υ?
52,833,一生を寝てい隊
53,833,V.I.P.
54,832,賢者モード
55,829,にないか
56,818,果物の缶詰
57,811,Buzz?
58,811,ぷよろう会
59,802,ぼっち同盟
60,801,とれっきんぐ
61,794,★エーミール★
62,789,ブルーウィング
63,785,2chスレギルド
64,781,★愉快な仲間達☆
65,780,無KG板ギルド
66,773,BestLuck
67,769,自由都市ももにち
68,764,お笑い?研究府
69,760,ファンタビーチ
70,758,遊戯都市第七地区
71,758,?アンシェル?
72,754,チームかつをぶし
73,749,パンダ百匹！！
74,748,Ｋ２
75,748,ひろす
76,748,佐久間上水
77,747,同じ穴のぷよら～
78,746,ぷよっとパニック
79,744,ウィッチ魔法学院
80,744,?KoB?
81,744,祝！ＳＳあひる組
82,743,Gunners!
83,738,チームかわいい
84,736,ちょびぎるど
85,732,うさぎの巣?
86,731,コンパイルクラブ
87,730,トウーンタウン
88,727,let&#039;sぷよ！
89,725,ラフィ亭
90,722,☆ネコカフェ☆
91,721,パーミテーション
92,721,陽だまりのねこ?
93,720,手製ぷよ
94,719,Blackチョコ
95,717,六猫?おーき軍
96,716,エランド
97,709,みなとみらい
98,706,ジュビレーション
99,705,猫好き仙人界
100,703,みなみけ
101,700,AGILE
102,696,???☆
103,696,早起は三文のとく
104,695,SPIRAL★彡
105,694,お腹@ばよ?支店
106,692,ギルド一ナツ
107,688,すたんどあっぷ
108,687,ねこのうにメロン
109,686,ぷよよん同盟
110,682,ほうきぼし
111,682,ぷよく鉛筆?HB
