,2015/11/14 07:50:02
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,1409,Dizzy?
2,1374,Mumin谷??
3,1221,トムソン??
4,1190,Ra?ffine
5,1177,☆☆ながれ星彡
6,1135,上位目指す隊?
7,1127,ばよえ?ん。
8,1115,嵐山
9,1112,さんらいず??
10,1097,まるむすてぃ?ん
11,1087,†とわいらいと†
12,1076,早乙女学園?
13,1045,さんせっと??
14,1045,?いちごぷよ隊?
15,1028,祝RedbuII
16,1026,えすぽらーず
17,1014,tipo
18,1000,赤い妖精
19,999,谷口ぴーまん
20,992,かもみ～るかふぇ
21,973,たいようのほこら
22,969,カーバンクル
23,937,ぴんぽーん
24,932,Antenna
25,926,?Ｃlair?
26,921,MYM318☆彡
27,908,からあげ流星群
28,902,☆命蓮寺☆
29,900,だらゴロ・囚・
30,892,かおりワールド
31,888,淡麗生!!
32,881,ねこたらんど
33,880,にゃ?んだふる♪
34,880,無課金こそ愉悦!
35,879,ミッドガルド?
36,878,ぷよビ～ッチ☆
37,869,?怪盗スケルトン
38,869,ＢＢ団
39,865,Luxillia
40,859,ももピーチ帝国
41,852,かわいいはせいぎ
42,851,ぷよクエ楽しみ隊
43,851,プリンシパル☆彡
44,849,LovE?
45,849,†魔導学校†
46,849,いえろ～こんび♪
47,845,やわらかギルド
48,844,ねこぽよ軍??
49,841,Law@
50,836,ねこずき
51,834,Lαvｉn&#039;υ?
52,834,一生を寝てい隊
53,834,V.I.P.
54,832,賢者モード
55,830,にないか
56,819,果物の缶詰
57,812,ぷよろう会
58,812,Buzz?
59,804,ぼっち同盟
60,801,とれっきんぐ
61,796,★エーミール★
62,789,ブルーウィング
63,786,2chスレギルド
64,781,★愉快な仲間達☆
65,780,無KG板ギルド
66,774,BestLuck
67,769,自由都市ももにち
68,764,お笑い?研究府
69,761,ファンタビーチ
70,759,遊戯都市第七地区
71,759,?アンシェル?
72,754,チームかつをぶし
73,749,パンダ百匹！！
74,749,Ｋ２
75,748,ひろす
76,748,佐久間上水
77,748,同じ穴のぷよら～
78,747,ぷよっとパニック
79,745,?KoB?
80,745,ウィッチ魔法学院
81,744,祝！ＳＳあひる組
82,744,Gunners!
83,739,チームかわいい
84,736,ちょびぎるど
85,733,うさぎの巣?
86,731,コンパイルクラブ
87,731,トウーンタウン
88,728,let&#039;sぷよ！
89,726,ラフィ亭
90,722,☆ネコカフェ☆
91,722,陽だまりのねこ?
92,721,パーミテーション
93,721,手製ぷよ
94,719,Blackチョコ
95,717,六猫?おーき軍
96,717,エランド
97,710,みなとみらい
98,706,ジュビレーション
99,706,猫好き仙人界
100,703,みなみけ
101,700,AGILE
102,697,???☆
103,696,早起は三文のとく
104,695,SPIRAL★彡
105,694,お腹@ばよ?支店
106,693,ギルド一ナツ
107,689,すたんどあっぷ
108,688,ねこのうにメロン
109,686,ぷよよん同盟
110,682,ほうきぼし
111,682,ぷよく鉛筆?HB
