,2015/11/11 23:50:01
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,678,Mumin谷??
2,676,Dizzy?
3,574,Ra?ffine
4,566,☆☆ながれ星彡
5,549,トムソン??
6,502,ばよえ?ん。
7,500,さんせっと??
8,500,上位目指す隊?
9,489,さんらいず??
10,483,†とわいらいと†
11,469,?いちごぷよ隊?
12,468,えすぽらーず
13,464,RedbuII?
14,464,早乙女学園?
15,450,嵐山
16,432,谷口ぴーまん
17,420,まるむすてぃ?ん
18,418,かもみ～るかふぇ
19,405,淡麗生!!
20,401,からあげ流星群
21,401,カーバンクル
22,399,Antenna
23,399,?Ｃlair?
24,392,たいようのほこら
25,385,tipo
26,385,かおりワールド
27,384,無課金こそ愉悦!
28,382,赤い妖精
29,382,MYM318☆彡
30,381,ミッドガルド?
31,374,ぴんぽーん
32,372,ねこたらんど
33,371,いえろ～こんび♪
34,370,?怪盗スケルトン
35,368,LovE?
36,368,V.I.P.
37,368,Lαvｉn&#039;υ?
38,367,プリンシパル☆彡
39,366,チームかつをぶし
40,365,にゃ?んだふる♪
41,365,だらゴロ・囚・
42,364,Law@
43,360,ぷよクエ楽しみ隊
44,359,ちょびぎるど
45,359,†魔導学校†
46,358,一生を寝てい隊
47,354,★愉快な仲間達☆
48,353,☆命蓮寺☆
49,350,同じ穴のぷよら～
50,350,ねこずき
51,350,ももピーチ帝国
52,350,かわいいはせいぎ
53,350,祝3S佐久間上水
54,347,ＢＢ団
55,346,お笑い?研究府
56,342,ねこぽよ軍??
57,341,にないか
58,339,ぷよビ～ッチ☆
59,338,★エーミール★
60,338,やわらかギルド
61,334,自由都市ももにち
62,331,ぷよっとパニック
63,330,賢者モード
64,328,ぷよろう会
65,327,ねこのうにメロン
66,326,果物の缶詰
67,325,ブルーウィング
68,324,とれっきんぐ
69,324,ぷよよよよよん?
70,323,Buzz?
71,322,?アンシェル?
72,321,?KoB?
73,320,ぼっち同盟
74,319,みなとみらい
75,318,2chスレギルド
76,317,無KG板ギルド
77,316,Luxillia
78,316,パーミテーション
79,313,ラフィ亭
80,313,ジュビレーション
81,312,お腹@ばよ?支店
82,311,Blackチョコ
83,311,エランド
84,310,うさぎの巣?
85,309,BestLuck
86,309,猫好き仙人界
87,308,トウーンタウン
88,308,ウィッチ魔法学院
89,308,AGILE
90,308,けにくら！祝LS
91,307,陽だまりのねこ?
92,307,Ｋ２
93,304,コスモツリー
94,304,ギルド一ナツ
95,303,コンパイルクラブ
96,302,遊戯都市第七地区
97,301,ぷよく鉛筆?HB
98,301,SPIRAL★彡
99,300,Gunners!
100,299,パンダ百匹！！
101,299,みなみけ
102,299,ファンタビーチ
103,299,ももぐみ
104,299,ぁひるたいちょ組
105,297,COLORS＊*
106,296,LxStella
107,295,早起は三文のとく
108,294,まったりにゃーん
109,294,Lipton　
110,293,Tぷよ軍団
111,293,北の大地☆人情派
112,291,?水守革命?
113,290,六猫?おーき軍
