,2015/11/11 19:30:02
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,435,Dizzy?
2,412,Mumin谷??
3,366,Ra?ffine
4,359,☆☆ながれ星彡
5,352,トムソン??
6,330,さんせっと??
7,317,ばよえ?ん。
8,311,さんらいず??
9,303,えすぽらーず
10,303,上位目指す隊?
11,300,早乙女学園?
12,297,RedbuII?
13,292,?いちごぷよ隊?
14,291,†とわいらいと†
15,279,嵐山
16,278,谷口ぴーまん
17,269,tipo
18,266,まるむすてぃ?ん
19,259,かもみ～るかふぇ
20,257,?Ｃlair?
21,257,カーバンクル
22,254,淡麗生!!
23,249,からあげ流星群
24,249,ミッドガルド?
25,249,無課金こそ愉悦!
26,249,たいようのほこら
27,248,V.I.P.
28,248,ねこたらんど
29,248,かおりワールド
30,245,Antenna
31,244,MYM318☆彡
32,241,ぴんぽーん
33,239,だらゴロ・囚・
34,238,†魔導学校†
35,236,ぷよクエ楽しみ隊
36,235,Lαvｉn&#039;υ?
37,234,プリンシパル☆彡
38,234,にゃ?んだふる♪
39,234,赤い妖精
40,234,一生を寝てい隊
41,232,同じ穴のぷよら～
42,229,やわらかギルド
43,229,お笑い?研究府
44,229,Law@
45,228,★エーミール★
46,228,佐久間上水
47,228,ぷよビ～ッチ☆
48,227,★愉快な仲間達☆
49,226,ねこのうにメロン
50,226,?怪盗スケルトン
51,226,LovE?
52,224,いえろ～こんび♪
53,224,チームかつをぶし
54,223,ちょびぎるど
55,222,ぷよろう会
56,222,ギルド一ナツ
57,221,にないか
58,220,☆命蓮寺☆
59,220,ももピーチ帝国
60,219,Luxillia
61,219,かわいいはせいぎ
62,218,?アンシェル?
63,218,ねこずき
64,216,ＢＢ団
65,214,ねこぽよ軍??
66,214,Lipton　
67,213,ぷよよよよよん?
68,213,賢者モード
69,212,ぷよっとパニック
70,212,果物の缶詰
71,212,ウィッチ魔法学院
72,211,無KG板ギルド
73,210,ジュビレーション
74,210,ファンタビーチ
75,209,ぼっち同盟
76,209,?KoB?
77,209,ブルーウィング
78,209,ぁひるたいちょ組
79,209,とれっきんぐ
80,209,BestLuck
81,209,早起は三文のとく
82,209,ラフィ亭
83,208,パーミテーション
84,208,トウーンタウン
85,207,遊戯都市第七地区
86,206,陽だまりのねこ?
87,205,エランド
88,204,パンダ百匹！！
89,204,SPIRAL★彡
90,203,六猫?おーき軍
91,203,コンパイルクラブ
92,203,みなとみらい
93,201,Gunners!
94,201,AGILE
95,200,コスモツリー
96,200,2chスレギルド
97,199,Ｋ２
98,199,LxStella
99,199,猫好き仙人界
100,199,自由都市ももにち
101,199,ぷよく鉛筆?HB
102,199,COLORS＊*
103,198,チームやどかり
104,198,☆ネコカフェ☆
105,197,Sirius?
106,196,ボギャーン
107,196,まったりにゃーん
108,194,マミーポコ
109,194,?水守革命?
110,193,Tぷよ軍団
111,193,うさぎの巣?
112,193,みなみけ
113,193,お腹@ばよ?支店
114,192,ももぐみ
