,2015/11/13 12:49:01
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,1249,Dizzy?
2,1202,Mumin谷??
3,1099,トムソン??
4,1064,Ra?ffine
5,1045,☆☆ながれ星彡
6,1024,上位目指す隊?
7,1001,ばよえ?ん。
8,991,さんらいず??
9,969,†とわいらいと†
10,961,嵐山
11,956,まるむすてぃ?ん
12,927,早乙女学園?
13,916,さんせっと??
14,901,?いちごぷよ隊?
15,894,えすぽらーず
16,891,もっこすなぎさ！
17,874,tipo
18,864,谷口ぴーまん
19,859,かもみ～るかふぇ
20,833,赤い妖精
21,820,カーバンクル
22,804,たいようのほこら
23,798,?Ｃlair?
24,789,ぴんぽーん
25,775,Antenna
26,771,からあげ流星群
27,770,淡麗生!!
28,765,MYM318☆彡
29,754,だらゴロ・囚・
30,748,ねこたらんど
31,745,かおりワールド
32,745,ぷよビ～ッチ☆
33,744,ミッドガルド?
34,734,にゃ?んだふる♪
35,724,いえろ～こんび♪
36,724,LovE?
37,721,一生を寝てい隊
38,720,無課金こそ愉悦!
39,718,Luxillia
40,718,ねこぽよ軍??
41,716,?怪盗スケルトン
42,714,☆命蓮寺☆
43,714,ももピーチ帝国
44,712,Law@
45,712,V.I.P.
46,709,プリンシパル☆彡
47,708,Lαvｉn&#039;υ?
48,705,ＢＢ団
49,705,†魔導学校†
50,700,ぷよクエ楽しみ隊
51,700,やわらかギルド
52,688,ねこずき
53,688,果物の缶詰
54,685,にないか
55,685,賢者モード
56,680,ぼっち同盟
57,680,かわいいはせいぎ
58,678,ぷよろう会
59,675,Buzz?
60,673,★エーミール★
61,672,★愉快な仲間達☆
62,663,自由都市ももにち
63,657,BestLuck
64,655,2chスレギルド
65,653,とれっきんぐ
66,653,?アンシェル?
67,653,お笑い?研究府
68,651,無KG板ギルド
69,650,チームかつをぶし
70,646,ちょびぎるど
71,645,ファンタビーチ
72,644,ウィッチ魔法学院
73,642,ブルーウィング
74,639,パンダ百匹！！
75,638,祝！ＳＳあひる組
76,638,佐久間上水
77,635,ぷよっとパニック
78,633,同じ穴のぷよら～
79,632,コンパイルクラブ
80,628,うさぎの巣?
81,628,陽だまりのねこ?
82,627,?KoB?
83,626,トウーンタウン
84,625,ひろす
85,624,Blackチョコ
86,623,みなみけ
87,622,エランド
88,620,ラフィ亭
89,620,Ｋ２
90,619,遊戯都市第七地区
91,617,六猫?おーき軍
92,617,let&#039;sぷよ！
93,616,お腹@ばよ?支店
94,611,猫好き仙人界
95,609,ジュビレーション
96,607,Gunners!
97,606,チームかわいい
98,603,☆ネコカフェ☆
99,601,パーミテーション
100,601,ギルド一ナツ
101,598,みなとみらい
102,598,手製ぷよ
103,595,ねこのうにメロン
104,593,AGILE
105,587,COLORS＊*
106,584,SPIRAL★彡
107,583,早起は三文のとく
108,583,ぷよく鉛筆?HB
109,583,チームやどかり
110,582,すたんどあっぷ
111,581,ぷよよん同盟
112,576,まったり勢。
