,2015/11/12 22:26:05
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,1114,Dizzy?
2,1084,Mumin谷??
3,998,トムソン??
4,964,Ra?ffine
5,929,☆☆ながれ星彡
6,886,上位目指す隊?
7,862,ばよえ?ん。
8,856,さんらいず??
9,811,†とわいらいと†
10,810,嵐山
11,796,早乙女学園?
12,781,さんせっと??
13,779,もっこすなぎさ！
14,776,まるむすてぃ?ん
15,765,えすぽらーず
16,759,?いちごぷよ隊?
17,757,かもみ～るかふぇ
18,738,谷口ぴーまん
19,731,tipo
20,699,カーバンクル
21,698,赤い妖精
22,678,からあげ流星群
23,678,?Ｃlair?
24,675,たいようのほこら
25,670,淡麗生!!
26,669,ぴんぽーん
27,664,Antenna
28,659,MYM318☆彡
29,638,ねこたらんど
30,635,ミッドガルド?
31,633,かおりワールド
32,631,だらゴロ・囚・
33,625,LovE?
34,623,ぷよビ～ッチ☆
35,621,一生を寝てい隊
36,619,いえろ～こんび♪
37,615,プリンシパル☆彡
38,615,ねこぽよ軍??
39,614,?怪盗スケルトン
40,613,にゃ?んだふる♪
41,610,V.I.P.
42,610,Law@
43,609,ももピーチ帝国
44,607,無課金こそ愉悦!
45,602,Lαvｉn&#039;υ?
46,598,☆命蓮寺☆
47,598,ぷよクエ楽しみ隊
48,597,にないか
49,594,Luxillia
50,594,†魔導学校†
51,594,ねこずき
52,591,Buzz?
53,589,ＢＢ団
54,588,★愉快な仲間達☆
55,582,やわらかギルド
56,579,★エーミール★
57,578,ぷよろう会
58,578,ぼっち同盟
59,573,チームかつをぶし
60,573,賢者モード
61,572,果物の缶詰
62,566,かわいいはせいぎ
63,564,?アンシェル?
64,562,自由都市ももにち
65,561,お笑い?研究府
66,560,ちょびぎるど
67,559,同じ穴のぷよら～
68,556,BestLuck
69,555,無KG板ギルド
70,554,ぷよっとパニック
71,553,コンパイルクラブ
72,552,佐久間上水
73,551,みなみけ
74,551,トウーンタウン
75,550,?KoB?
76,550,ウィッチ魔法学院
77,549,Blackチョコ
78,549,パンダ百匹！！
79,548,2chスレギルド
80,546,ブルーウィング
81,545,ラフィ亭
82,545,ファンタビーチ
83,545,お腹@ばよ?支店
84,545,エランド
85,543,とれっきんぐ
86,543,陽だまりのねこ?
87,543,祝！ＳＳあひる組
88,534,うさぎの巣?
89,534,let&#039;sぷよ！
90,530,Ｋ２
91,529,遊戯都市第七地区
92,529,猫好き仙人界
93,527,六猫?おーき軍
94,520,Gunners!
95,520,みなとみらい
96,518,チームかわいい
97,517,パーミテーション
98,517,ジュビレーション
99,516,ひろす
100,514,ねこのうにメロン
101,512,SPIRAL★彡
102,512,ギルド一ナツ
103,511,☆ネコカフェ☆
104,510,COLORS＊*
105,509,手製ぷよ
106,502,早起は三文のとく
107,501,チームやどかり
108,500,AGILE
109,500,ももぐみ
110,499,サークルフォイ
111,499,ぷよく鉛筆?HB
112,499,ぐみぷよ
113,499,まったり勢。
