,2015/11/13 22:21:06
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,1331,Dizzy?
2,1291,Mumin谷??
3,1167,トムソン??
4,1129,Ra?ffine
5,1114,☆☆ながれ星彡
6,1078,上位目指す隊?
7,1072,ばよえ?ん。
8,1049,さんらいず??
9,1044,嵐山
10,1031,まるむすてぃ?ん
11,1028,†とわいらいと†
12,1011,早乙女学園?
13,999,?いちごぷよ隊?
14,999,さんせっと??
15,984,えすぽらーず
16,969,祝RedbuII
17,955,tipo
18,938,谷口ぴーまん
19,931,かもみ～るかふぇ
20,924,赤い妖精
21,896,カーバンクル
22,889,たいようのほこら
23,876,ぴんぽーん
24,869,?Ｃlair?
25,858,Antenna
26,848,MYM318☆彡
27,838,からあげ流星群
28,834,だらゴロ・囚・
29,833,淡麗生!!
30,823,ねこたらんど
31,821,かおりワールド
32,814,☆命蓮寺☆
33,811,ぷよビ～ッチ☆
34,811,にゃ?んだふる♪
35,806,ミッドガルド?
36,806,?怪盗スケルトン
37,804,無課金こそ愉悦!
38,795,いえろ～こんび♪
39,795,ＢＢ団
40,791,LovE?
41,786,Luxillia
42,786,ぷよクエ楽しみ隊
43,784,一生を寝てい隊
44,784,ねこぽよ軍??
45,783,プリンシパル☆彡
46,782,ももピーチ帝国
47,780,やわらかギルド
48,778,Law@
49,776,Lαvｉn&#039;υ?
50,775,かわいいはせいぎ
51,775,†魔導学校†
52,769,V.I.P.
53,768,ねこずき
54,757,にないか
55,755,賢者モード
56,753,ぷよろう会
57,752,ぼっち同盟
58,752,果物の缶詰
59,747,Buzz?
60,739,★エーミール★
61,733,★愉快な仲間達☆
62,728,とれっきんぐ
63,728,ブルーウィング
64,725,無KG板ギルド
65,719,自由都市ももにち
66,719,2chスレギルド
67,719,お笑い?研究府
68,717,BestLuck
69,713,ファンタビーチ
70,712,?アンシェル?
71,712,チームかつをぶし
72,701,佐久間上水
73,700,パンダ百匹！！
74,698,?KoB?
75,697,ウィッチ魔法学院
76,697,ぷよっとパニック
77,695,同じ穴のぷよら～
78,692,Ｋ２
79,691,祝！ＳＳあひる組
80,691,ちょびぎるど
81,689,遊戯都市第七地区
82,683,コンパイルクラブ
83,681,ひろす
84,680,エランド
85,679,ラフィ亭
86,678,トウーンタウン
87,678,うさぎの巣?
88,677,陽だまりのねこ?
89,677,パーミテーション
90,677,Blackチョコ
91,674,六猫?おーき軍
92,672,みなみけ
93,670,Gunners!
94,670,☆ネコカフェ☆
95,670,チームかわいい
96,669,let&#039;sぷよ！
97,666,お腹@ばよ?支店
98,663,猫好き仙人界
99,660,ジュビレーション
100,658,ギルド一ナツ
101,657,AGILE
102,656,みなとみらい
103,653,手製ぷよ
104,650,ねこのうにメロン
105,644,SPIRAL★彡
106,643,早起は三文のとく
107,639,ぷよく鉛筆?HB
108,638,???☆
109,638,COLORS＊*
110,637,ぷよよん同盟
111,636,ぷにっぷに～！
112,635,すたんどあっぷ
