,2015/11/11 22:08:04
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,595,Dizzy?
2,583,Mumin谷??
3,502,☆☆ながれ星彡
4,501,Ra?ffine
5,483,トムソン??
6,439,さんせっと??
7,438,ばよえ?ん。
8,433,さんらいず??
9,428,上位目指す隊?
10,414,えすぽらーず
11,409,早乙女学園?
12,409,†とわいらいと†
13,409,?いちごぷよ隊?
14,408,RedbuII?
15,394,嵐山
16,384,谷口ぴーまん
17,368,かもみ～るかふぇ
18,367,まるむすてぃ?ん
19,350,からあげ流星群
20,349,tipo
21,348,カーバンクル
22,348,たいようのほこら
23,346,淡麗生!!
24,343,Antenna
25,339,?Ｃlair?
26,337,ミッドガルド?
27,332,無課金こそ愉悦!
28,331,赤い妖精
29,330,MYM318☆彡
30,328,ねこたらんど
31,328,かおりワールド
32,320,ぴんぽーん
33,320,V.I.P.
34,318,?怪盗スケルトン
35,316,プリンシパル☆彡
36,315,にゃ?んだふる♪
37,314,だらゴロ・囚・
38,312,いえろ～こんび♪
39,311,ぷよクエ楽しみ隊
40,308,†魔導学校†
41,306,チームかつをぶし
42,305,ちょびぎるど
43,305,LovE?
44,304,一生を寝てい隊
45,304,Lαvｉn&#039;υ?
46,304,同じ穴のぷよら～
47,302,☆命蓮寺☆
48,300,Law@
49,300,★愉快な仲間達☆
50,299,祝3S佐久間上水
51,299,ぷよビ～ッチ☆
52,298,やわらかギルド
53,298,かわいいはせいぎ
54,297,お笑い?研究府
55,296,ねこずき
56,293,ＢＢ団
57,293,ももピーチ帝国
58,293,にないか
59,291,★エーミール★
60,289,ぷよろう会
61,289,ねこぽよ軍??
62,289,ねこのうにメロン
63,288,果物の缶詰
64,283,ブルーウィング
65,283,?アンシェル?
66,282,とれっきんぐ
67,281,ぷよよよよよん?
68,281,自由都市ももにち
69,281,みなとみらい
70,280,ぼっち同盟
71,280,ぷよっとパニック
72,279,ギルド一ナツ
73,279,賢者モード
74,279,無KG板ギルド
75,277,2chスレギルド
76,277,Buzz?
77,277,エランド
78,276,トウーンタウン
79,276,Luxillia
80,275,ラフィ亭
81,274,パーミテーション
82,274,ジュビレーション
83,274,Blackチョコ
84,274,ウィッチ魔法学院
85,274,BestLuck
86,272,?KoB?
87,272,陽だまりのねこ?
88,271,うさぎの巣?
89,270,けにくら！祝LS
90,270,ファンタビーチ
91,269,AGILE
92,269,ぁひるたいちょ組
93,269,猫好き仙人界
94,268,SPIRAL★彡
95,268,コスモツリー
96,268,ももぐみ
97,267,コンパイルクラブ
98,266,ぷよく鉛筆?HB
99,266,パンダ百匹！！
100,265,遊戯都市第七地区
101,265,六猫?おーき軍
102,265,Lipton　
103,265,早起は三文のとく
104,265,LxStella
105,264,Gunners!
106,264,Ｋ２
107,264,?水守革命?
108,263,北の大地☆人情派
109,263,お腹@ばよ?支店
110,263,みなみけ
111,263,COLORS＊*
112,261,まったりにゃーん
113,259,チームやどかり
