,2015/11/11 22:42:04
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,629,Dizzy?
2,616,Mumin谷??
3,530,Ra?ffine
4,527,☆☆ながれ星彡
5,509,トムソン??
6,462,さんせっと??
7,460,ばよえ?ん。
8,454,さんらいず??
9,453,上位目指す隊?
10,439,†とわいらいと†
11,431,?いちごぷよ隊?
12,431,えすぽらーず
13,428,RedbuII?
14,428,早乙女学園?
15,413,嵐山
16,402,谷口ぴーまん
17,386,まるむすてぃ?ん
18,382,かもみ～るかふぇ
19,369,からあげ流星群
20,369,淡麗生!!
21,367,カーバンクル
22,364,たいようのほこら
23,363,tipo
24,361,Antenna
25,359,?Ｃlair?
26,356,ミッドガルド?
27,354,無課金こそ愉悦!
28,351,赤い妖精
29,349,かおりワールド
30,349,MYM318☆彡
31,344,ねこたらんど
32,341,ぴんぽーん
33,338,V.I.P.
34,334,?怪盗スケルトン
35,333,にゃ?んだふる♪
36,333,プリンシパル☆彡
37,332,いえろ～こんび♪
38,330,ぷよクエ楽しみ隊
39,330,だらゴロ・囚・
40,328,LovE?
41,328,チームかつをぶし
42,328,ちょびぎるど
43,325,Lαvｉn&#039;υ?
44,324,†魔導学校†
45,323,一生を寝てい隊
46,322,☆命蓮寺☆
47,321,★愉快な仲間達☆
48,320,同じ穴のぷよら～
49,320,Law@
50,318,祝3S佐久間上水
51,311,お笑い?研究府
52,311,かわいいはせいぎ
53,310,ぷよビ～ッチ☆
54,310,やわらかギルド
55,310,ねこずき
56,309,ももピーチ帝国
57,308,ＢＢ団
58,308,にないか
59,307,ねこぽよ軍??
60,302,★エーミール★
61,301,ぷよろう会
62,300,ねこのうにメロン
63,299,自由都市ももにち
64,299,果物の缶詰
65,299,?アンシェル?
66,298,ブルーウィング
67,298,ぷよよよよよん?
68,297,ぷよっとパニック
69,295,とれっきんぐ
70,295,みなとみらい
71,294,ぼっち同盟
72,293,Buzz?
73,292,無KG板ギルド
74,292,?KoB?
75,290,賢者モード
76,290,パーミテーション
77,289,2chスレギルド
78,289,ラフィ亭
79,289,エランド
80,289,ジュビレーション
81,289,ギルド一ナツ
82,289,Blackチョコ
83,289,BestLuck
84,286,ウィッチ魔法学院
85,286,Luxillia
86,286,うさぎの巣?
87,286,トウーンタウン
88,283,陽だまりのねこ?
89,283,けにくら！祝LS
90,281,猫好き仙人界
91,280,AGILE
92,280,ファンタビーチ
93,279,コンパイルクラブ
94,279,SPIRAL★彡
95,279,ぷよく鉛筆?HB
96,279,コスモツリー
97,279,ぁひるたいちょ組
98,279,ももぐみ
99,279,パンダ百匹！！
100,279,お腹@ばよ?支店
101,279,Ｋ２
102,277,LxStella
103,277,早起は三文のとく
104,276,六猫?おーき軍
105,275,Lipton　
106,275,?水守革命?
107,275,遊戯都市第七地区
108,275,みなみけ
109,275,Gunners!
110,273,COLORS＊*
111,273,北の大地☆人情派
112,272,まったりにゃーん
113,269,チームやどかり
