,2015/11/13 14:31:01
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,1266,Dizzy?
2,1216,Mumin谷??
3,1106,トムソン??
4,1077,Ra?ffine
5,1056,☆☆ながれ星彡
6,1030,上位目指す隊?
7,1012,ばよえ?ん。
8,1001,さんらいず??
9,985,†とわいらいと†
10,980,嵐山
11,972,まるむすてぃ?ん
12,941,早乙女学園?
13,932,さんせっと??
14,918,?いちごぷよ隊?
15,909,えすぽらーず
16,904,もっこすなぎさ！
17,891,tipo
18,871,谷口ぴーまん
19,869,かもみ～るかふぇ
20,846,赤い妖精
21,833,カーバンクル
22,815,たいようのほこら
23,808,?Ｃlair?
24,805,ぴんぽーん
25,789,Antenna
26,784,からあげ流星群
27,781,淡麗生!!
28,779,MYM318☆彡
29,765,だらゴロ・囚・
30,761,ねこたらんど
31,758,かおりワールド
32,756,ぷよビ～ッチ☆
33,754,ミッドガルド?
34,748,にゃ?んだふる♪
35,739,いえろ～こんび♪
36,735,無課金こそ愉悦!
37,732,一生を寝てい隊
38,732,LovE?
39,729,Luxillia
40,727,ねこぽよ軍??
41,727,☆命蓮寺☆
42,726,?怪盗スケルトン
43,724,ももピーチ帝国
44,721,Law@
45,719,V.I.P.
46,719,ＢＢ団
47,719,プリンシパル☆彡
48,715,Lαvｉn&#039;υ?
49,715,†魔導学校†
50,714,ぷよクエ楽しみ隊
51,711,やわらかギルド
52,702,ねこずき
53,699,賢者モード
54,698,にないか
55,698,果物の缶詰
56,695,かわいいはせいぎ
57,689,ぷよろう会
58,688,ぼっち同盟
59,686,Buzz?
60,684,★愉快な仲間達☆
61,681,★エーミール★
62,669,自由都市ももにち
63,668,BestLuck
64,667,2chスレギルド
65,665,お笑い?研究府
66,663,とれっきんぐ
67,662,無KG板ギルド
68,662,?アンシェル?
69,657,チームかつをぶし
70,655,ファンタビーチ
71,655,ブルーウィング
72,651,ちょびぎるど
73,650,ウィッチ魔法学院
74,649,ぷよっとパニック
75,648,パンダ百匹！！
76,648,祝！ＳＳあひる組
77,647,佐久間上水
78,639,コンパイルクラブ
79,639,同じ穴のぷよら～
80,639,?KoB?
81,636,うさぎの巣?
82,635,陽だまりのねこ?
83,635,ひろす
84,633,エランド
85,633,トウーンタウン
86,632,Ｋ２
87,632,遊戯都市第七地区
88,631,みなみけ
89,629,Blackチョコ
90,629,ラフィ亭
91,626,let&#039;sぷよ！
92,626,六猫?おーき軍
93,625,お腹@ばよ?支店
94,621,猫好き仙人界
95,617,Gunners!
96,616,チームかわいい
97,615,ジュビレーション
98,615,☆ネコカフェ☆
99,611,パーミテーション
100,611,ギルド一ナツ
101,608,みなとみらい
102,607,ねこのうにメロン
103,607,手製ぷよ
104,604,AGILE
105,596,COLORS＊*
106,594,早起は三文のとく
107,593,SPIRAL★彡
108,593,チームやどかり
109,591,ぷよく鉛筆?HB
110,589,すたんどあっぷ
111,588,ぷよよん同盟
112,588,???☆
