,2015/11/12 20:02:02
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,1091,Dizzy?
2,1055,Mumin谷??
3,959,トムソン??
4,923,Ra?ffine
5,872,☆☆ながれ星彡
6,843,上位目指す隊?
7,816,ばよえ?ん。
8,810,さんらいず??
9,780,†とわいらいと†
10,776,嵐山
11,764,早乙女学園?
12,751,さんせっと??
13,740,まるむすてぃ?ん
14,739,えすぽらーず
15,732,もっこすなぎさ！
16,727,?いちごぷよ隊?
17,709,かもみ～るかふぇ
18,691,tipo
19,683,谷口ぴーまん
20,667,赤い妖精
21,665,カーバンクル
22,644,?Ｃlair?
23,644,たいようのほこら
24,639,からあげ流星群
25,636,淡麗生!!
26,631,Antenna
27,629,MYM318☆彡
28,627,ぴんぽーん
29,613,ミッドガルド?
30,610,かおりワールド
31,609,ねこたらんど
32,602,だらゴロ・囚・
33,599,LovE?
34,599,ぷよビ～ッチ☆
35,589,一生を寝てい隊
36,589,プリンシパル☆彡
37,587,ねこぽよ軍??
38,586,いえろ～こんび♪
39,583,V.I.P.
40,583,無課金こそ愉悦!
41,583,Law@
42,582,?怪盗スケルトン
43,581,にゃ?んだふる♪
44,579,ももピーチ帝国
45,576,にないか
46,575,Lαvｉn&#039;υ?
47,571,Luxillia
48,571,☆命蓮寺☆
49,570,†魔導学校†
50,567,ねこずき
51,565,Buzz?
52,563,ぷよクエ楽しみ隊
53,561,ＢＢ団
54,561,★愉快な仲間達☆
55,558,やわらかギルド
56,553,賢者モード
57,552,★エーミール★
58,551,ぷよろう会
59,551,チームかつをぶし
60,548,果物の缶詰
61,544,ぼっち同盟
62,540,お笑い?研究府
63,539,ちょびぎるど
64,539,かわいいはせいぎ
65,535,自由都市ももにち
66,534,ぷよっとパニック
67,533,?アンシェル?
68,529,同じ穴のぷよら～
69,526,BestLuck
70,525,佐久間上水
71,524,無KG板ギルド
72,521,コンパイルクラブ
73,521,?KoB?
74,520,ラフィ亭
75,520,2chスレギルド
76,520,とれっきんぐ
77,519,みなみけ
78,518,ファンタビーチ
79,518,お腹@ばよ?支店
80,518,トウーンタウン
81,517,ブルーウィング
82,517,エランド
83,516,ウィッチ魔法学院
84,516,ぁひるたいちょ組
85,514,陽だまりのねこ?
86,514,パンダ百匹！！
87,512,Blackチョコ
88,511,うさぎの巣?
89,509,遊戯都市第七地区
90,505,六猫?おーき軍
91,505,Ｋ２
92,505,let&#039;sぷよ！
93,503,Gunners!
94,499,猫好き仙人界
95,498,ひろす
96,494,チームかわいい
97,492,みなとみらい
98,492,パーミテーション
99,491,ジュビレーション
100,491,ギルド一ナツ
101,489,COLORS＊*
102,488,ねこのうにメロン
103,488,☆ネコカフェ☆
104,483,SPIRAL★彡
105,483,早起は三文のとく
106,480,???☆
107,480,手製ぷよ
108,476,ぷよく鉛筆?HB
109,476,まったり勢。
110,474,ぐみぷよ
111,474,ぷよよよよよん?
112,472,けにくら！祝LS
113,472,チームやどかり
