,2015/11/11 23:56:02
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,683,Mumin谷??
2,680,Dizzy?
3,577,Ra?ffine
4,569,☆☆ながれ星彡
5,551,トムソン??
6,505,ばよえ?ん。
7,504,上位目指す隊?
8,503,さんせっと??
9,493,さんらいず??
10,487,†とわいらいと†
11,472,?いちごぷよ隊?
12,471,えすぽらーず
13,468,早乙女学園?
14,466,RedbuII?
15,454,嵐山
16,434,谷口ぴーまん
17,423,まるむすてぃ?ん
18,420,かもみ～るかふぇ
19,408,淡麗生!!
20,405,カーバンクル
21,403,からあげ流星群
22,402,Antenna
23,401,?Ｃlair?
24,393,たいようのほこら
25,389,tipo
26,387,かおりワールド
27,386,無課金こそ愉悦!
28,385,赤い妖精
29,384,MYM318☆彡
30,384,ミッドガルド?
31,377,ぴんぽーん
32,374,ねこたらんど
33,373,いえろ～こんび♪
34,373,?怪盗スケルトン
35,370,LovE?
36,370,Lαvｉn&#039;υ?
37,370,V.I.P.
38,369,プリンシパル☆彡
39,368,チームかつをぶし
40,368,だらゴロ・囚・
41,367,Law@
42,367,にゃ?んだふる♪
43,363,ぷよクエ楽しみ隊
44,361,ちょびぎるど
45,361,†魔導学校†
46,360,一生を寝てい隊
47,356,★愉快な仲間達☆
48,356,☆命蓮寺☆
49,353,ももピーチ帝国
50,353,同じ穴のぷよら～
51,352,ねこずき
52,352,かわいいはせいぎ
53,351,祝3S佐久間上水
54,349,ＢＢ団
55,349,お笑い?研究府
56,346,にないか
57,345,ねこぽよ軍??
58,341,ぷよビ～ッチ☆
59,341,★エーミール★
60,339,やわらかギルド
61,339,自由都市ももにち
62,335,賢者モード
63,333,ぷよっとパニック
64,331,ぷよろう会
65,330,ねこのうにメロン
66,329,果物の缶詰
67,329,とれっきんぐ
68,329,ブルーウィング
69,327,ぷよよよよよん?
70,325,?アンシェル?
71,324,Buzz?
72,324,?KoB?
73,323,ぼっち同盟
74,322,みなとみらい
75,320,無KG板ギルド
76,320,Luxillia
77,319,2chスレギルド
78,319,パーミテーション
79,316,お腹@ばよ?支店
80,315,ジュビレーション
81,315,ラフィ亭
82,313,エランド
83,313,Blackチョコ
84,313,うさぎの巣?
85,311,猫好き仙人界
86,311,BestLuck
87,310,陽だまりのねこ?
88,310,トウーンタウン
89,310,ウィッチ魔法学院
90,310,AGILE
91,309,けにくら！祝LS
92,309,Ｋ２
93,307,コスモツリー
94,307,コンパイルクラブ
95,306,ギルド一ナツ
96,305,遊戯都市第七地区
97,304,ぷよく鉛筆?HB
98,303,SPIRAL★彡
99,303,Gunners!
100,300,パンダ百匹！！
101,300,みなみけ
102,300,ももぐみ
103,299,ファンタビーチ
104,299,ぁひるたいちょ組
105,299,COLORS＊*
106,298,LxStella
107,298,早起は三文のとく
108,296,Lipton　
109,296,北の大地☆人情派
110,296,Tぷよ軍団
111,295,まったりにゃーん
112,293,?水守革命?
113,291,六猫?おーき軍
