,2015/11/12 00:20:02
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,699,Mumin谷??
2,693,Dizzy?
3,590,Ra?ffine
4,585,☆☆ながれ星彡
5,565,トムソン??
6,521,上位目指す隊?
7,515,ばよえ?ん。
8,511,さんせっと??
9,506,さんらいず??
10,503,†とわいらいと†
11,486,?いちごぷよ隊?
12,483,えすぽらーず
13,478,早乙女学園?
14,476,RedbuII?
15,467,嵐山
16,441,谷口ぴーまん
17,434,まるむすてぃ?ん
18,429,かもみ～るかふぇ
19,418,淡麗生!!
20,415,カーバンクル
21,413,からあげ流星群
22,410,?Ｃlair?
23,410,Antenna
24,401,たいようのほこら
25,398,かおりワールド
26,396,tipo
27,395,赤い妖精
28,394,無課金こそ愉悦!
29,394,ミッドガルド?
30,393,MYM318☆彡
31,387,いえろ～こんび♪
32,386,ぴんぽーん
33,386,?怪盗スケルトン
34,382,ねこたらんど
35,382,Lαvｉn&#039;υ?
36,382,LovE?
37,379,だらゴロ・囚・
38,379,プリンシパル☆彡
39,379,Law@
40,379,チームかつをぶし
41,378,V.I.P.
42,375,にゃ?んだふる♪
43,373,ちょびぎるど
44,372,†魔導学校†
45,372,ぷよクエ楽しみ隊
46,369,一生を寝てい隊
47,367,☆命蓮寺☆
48,365,★愉快な仲間達☆
49,363,ももピーチ帝国
50,361,かわいいはせいぎ
51,361,祝3S佐久間上水
52,361,ねこずき
53,360,同じ穴のぷよら～
54,359,ＢＢ団
55,357,お笑い?研究府
56,357,にないか
57,356,ねこぽよ軍??
58,355,★エーミール★
59,351,自由都市ももにち
60,351,賢者モード
61,351,ぷよビ～ッチ☆
62,346,やわらかギルド
63,343,ぷよっとパニック
64,342,ブルーウィング
65,341,とれっきんぐ
66,339,ねこのうにメロン
67,339,果物の缶詰
68,339,ぷよよよよよん?
69,339,ぷよろう会
70,333,?KoB?
71,332,?アンシェル?
72,332,Luxillia
73,332,Buzz?
74,331,みなとみらい
75,330,パーミテーション
76,329,2chスレギルド
77,328,ぼっち同盟
78,328,無KG板ギルド
79,328,お腹@ばよ?支店
80,324,ジュビレーション
81,323,ラフィ亭
82,323,猫好き仙人界
83,321,うさぎの巣?
84,321,陽だまりのねこ?
85,320,AGILE
86,320,エランド
87,320,BestLuck
88,319,Ｋ２
89,318,トウーンタウン
90,318,ウィッチ魔法学院
91,318,Blackチョコ
92,316,コンパイルクラブ
93,316,ぷよく鉛筆?HB
94,315,コスモツリー
95,315,けにくら！祝LS
96,314,遊戯都市第七地区
97,312,ギルド一ナツ
98,311,Gunners!
99,311,SPIRAL★彡
100,311,ももぐみ
101,309,ぁひるたいちょ組
102,309,パンダ百匹！！
103,308,みなみけ
104,307,ファンタビーチ
105,305,Lipton　
106,305,COLORS＊*
107,303,早起は三文のとく
108,302,Tぷよ軍団
109,301,北の大地☆人情派
110,301,LxStella
111,300,まったりにゃーん
112,299,?水守革命?
113,299,手製ぷよ
