,2015/11/11 19:27:02
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,430,Dizzy?
2,409,Mumin谷??
3,363,Ra?ffine
4,356,☆☆ながれ星彡
5,351,トムソン??
6,327,さんせっと??
7,314,ばよえ?ん。
8,309,さんらいず??
9,301,えすぽらーず
10,299,上位目指す隊?
11,299,早乙女学園?
12,294,RedbuII?
13,291,?いちごぷよ隊?
14,289,†とわいらいと†
15,275,嵐山
16,275,谷口ぴーまん
17,269,tipo
18,263,まるむすてぃ?ん
19,258,かもみ～るかふぇ
20,255,?Ｃlair?
21,254,カーバンクル
22,253,淡麗生!!
23,249,からあげ流星群
24,248,ミッドガルド?
25,248,無課金こそ愉悦!
26,248,たいようのほこら
27,246,かおりワールド
28,246,V.I.P.
29,245,ねこたらんど
30,242,Antenna
31,242,MYM318☆彡
32,239,ぴんぽーん
33,238,だらゴロ・囚・
34,235,†魔導学校†
35,234,ぷよクエ楽しみ隊
36,233,プリンシパル☆彡
37,233,Lαvｉn&#039;υ?
38,233,にゃ?んだふる♪
39,232,赤い妖精
40,231,一生を寝てい隊
41,231,同じ穴のぷよら～
42,229,やわらかギルド
43,229,お笑い?研究府
44,229,Law@
45,227,★エーミール★
46,226,ぷよビ～ッチ☆
47,225,佐久間上水
48,224,ねこのうにメロン
49,224,?怪盗スケルトン
50,224,LovE?
51,224,★愉快な仲間達☆
52,223,いえろ～こんび♪
53,221,ぷよろう会
54,221,チームかつをぶし
55,221,ちょびぎるど
56,220,ギルド一ナツ
57,220,にないか
58,219,Luxillia
59,219,☆命蓮寺☆
60,218,かわいいはせいぎ
61,218,ももピーチ帝国
62,216,?アンシェル?
63,215,ねこずき
64,213,ＢＢ団
65,213,ねこぽよ軍??
66,211,ぷよよよよよん?
67,211,Lipton　
68,211,ぷよっとパニック
69,210,賢者モード
70,210,果物の缶詰
71,210,ウィッチ魔法学院
72,209,ファンタビーチ
73,209,ジュビレーション
74,209,無KG板ギルド
75,209,ぼっち同盟
76,208,ぁひるたいちょ組
77,208,?KoB?
78,208,早起は三文のとく
79,208,BestLuck
80,208,ブルーウィング
81,207,とれっきんぐ
82,207,ラフィ亭
83,206,トウーンタウン
84,206,遊戯都市第七地区
85,206,パーミテーション
86,204,陽だまりのねこ?
87,204,エランド
88,203,パンダ百匹！！
89,202,六猫?おーき軍
90,202,SPIRAL★彡
91,201,コンパイルクラブ
92,201,みなとみらい
93,200,Gunners!
94,200,コスモツリー
95,199,AGILE
96,199,2chスレギルド
97,199,Ｋ２
98,199,LxStella
99,198,COLORS＊*
100,198,自由都市ももにち
101,197,ぷよく鉛筆?HB
102,197,猫好き仙人界
103,196,チームやどかり
104,195,Sirius?
105,195,☆ネコカフェ☆
106,194,ボギャーン
107,194,まったりにゃーん
108,193,?水守革命?
109,193,Tぷよ軍団
110,192,みなみけ
111,192,お腹@ばよ?支店
112,192,マミーポコ
113,192,うさぎの巣?
