,2015/11/14 09:08:04
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,1422,Dizzy?
2,1383,Mumin谷??
3,1232,トムソン??
4,1199,Ra?ffine
5,1187,☆☆ながれ星彡
6,1141,上位目指す隊?
7,1137,ばよえ?ん。
8,1123,嵐山
9,1121,さんらいず??
10,1099,まるむすてぃ?ん
11,1094,†とわいらいと†
12,1085,早乙女学園?
13,1051,?いちごぷよ隊?
14,1049,さんせっと??
15,1034,祝RedbuII
16,1030,えすぽらーず
17,1021,tipo
18,1005,赤い妖精
19,1003,谷口ぴーまん
20,999,かもみ～るかふぇ
21,982,たいようのほこら
22,981,カーバンクル
23,944,ぴんぽーん
24,941,Antenna
25,934,?Ｃlair?
26,929,MYM318☆彡
27,915,からあげ流星群
28,909,☆命蓮寺☆
29,909,だらゴロ・囚・
30,903,かおりワールド
31,895,淡麗生!!
32,890,ねこたらんど
33,890,無課金こそ愉悦!
34,888,ぷよビ～ッチ☆
35,887,にゃ?んだふる♪
36,887,ミッドガルド?
37,879,?怪盗スケルトン
38,878,ＢＢ団
39,875,Luxillia
40,868,ももピーチ帝国
41,862,ぷよクエ楽しみ隊
42,861,プリンシパル☆彡
43,859,かわいいはせいぎ
44,856,LovE?
45,854,†魔導学校†
46,854,いえろ～こんび♪
47,853,やわらかギルド
48,852,Law@
49,851,ねこぽよ軍??
50,849,ねこずき
51,844,V.I.P.
52,841,Lαvｉn&#039;υ?
53,840,一生を寝てい隊
54,840,にないか
55,839,賢者モード
56,828,果物の缶詰
57,821,ぷよろう会
58,819,Buzz?
59,813,ぼっち同盟
60,808,とれっきんぐ
61,806,★エーミール★
62,797,ブルーウィング
63,792,2chスレギルド
64,788,無KG板ギルド
65,786,★愉快な仲間達☆
66,779,BestLuck
67,778,自由都市ももにち
68,772,お笑い?研究府
69,768,ファンタビーチ
70,767,?アンシェル?
71,765,遊戯都市第七地区
72,760,チームかつをぶし
73,756,Ｋ２
74,755,佐久間上水
75,755,パンダ百匹！！
76,754,ひろす
77,754,ぷよっとパニック
78,753,同じ穴のぷよら～
79,752,?KoB?
80,750,祝！ＳＳあひる組
81,749,ウィッチ魔法学院
82,747,Gunners!
83,742,チームかわいい
84,739,ちょびぎるど
85,739,うさぎの巣?
86,738,トウーンタウン
87,736,コンパイルクラブ
88,736,ラフィ亭
89,736,let&#039;sぷよ！
90,729,手製ぷよ
91,729,☆ネコカフェ☆
92,728,陽だまりのねこ?
93,727,パーミテーション
94,725,Blackチョコ
95,724,六猫?おーき軍
96,722,エランド
97,719,みなとみらい
98,714,ジュビレーション
99,714,猫好き仙人界
100,708,みなみけ
101,705,早起は三文のとく
102,704,AGILE
103,704,???☆
104,702,SPIRAL★彡
105,698,お腹@ばよ?支店
106,697,ギルド一ナツ
107,694,ねこのうにメロン
108,692,すたんどあっぷ
109,689,ぷよく鉛筆?HB
110,688,ぷよよん同盟
111,687,ほうきぼし
