,2015/11/11 18:29:01
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,360,Dizzy?
2,342,Mumin谷??
3,305,Ra?ffine
4,293,☆☆ながれ星彡
5,289,トムソン??
6,279,さんせっと??
7,259,ばよえ?ん。
8,259,上位目指す隊?
9,259,えすぽらーず
10,259,さんらいず??
11,251,?いちごぷよ隊?
12,251,早乙女学園?
13,250,†とわいらいと†
14,247,RedbuII?
15,234,tipo
16,233,嵐山
17,231,谷口ぴーまん
18,223,まるむすてぃ?ん
19,221,淡麗生!!
20,214,カーバンクル
21,213,ミッドガルド?
22,213,?Ｃlair?
23,212,かおりワールド
24,211,たいようのほこら
25,210,Antenna
26,210,無課金こそ愉悦!
27,209,かもみ～るかふぇ
28,209,MYM318☆彡
29,209,からあげ流星群
30,208,ねこたらんど
31,208,†魔導学校†
32,207,V.I.P.
33,203,Lαvｉn&#039;υ?
34,203,ぴんぽーん
35,201,同じ穴のぷよら～
36,200,一生を寝てい隊
37,200,赤い妖精
38,199,★エーミール★
39,199,だらゴロ・囚・
40,199,ぷよクエ楽しみ隊
41,199,お笑い?研究府
42,199,ねこのうにメロン
43,198,にゃ?んだふる♪
44,198,プリンシパル☆彡
45,197,Law@
46,197,LovE?
47,196,ぷよビ～ッチ☆
48,196,Luxillia
49,194,やわらかギルド
50,193,?怪盗スケルトン
51,192,ぷよろう会
52,190,ギルド一ナツ
53,189,ももピーチ帝国
54,189,★愉快な仲間達☆
55,188,かわいいはせいぎ
56,188,いえろ～こんび♪
57,187,ちょびぎるど
58,186,佐久間上水
59,186,果物の缶詰
60,186,ねこずき
61,185,☆命蓮寺☆
62,185,チームかつをぶし
63,183,早起は三文のとく
64,180,トウーンタウン
65,180,ぷよっとパニック
66,180,ねこぽよ軍??
67,180,にないか
68,179,Lipton　
69,179,ファンタビーチ
70,179,とれっきんぐ
71,179,陽だまりのねこ?
72,179,?アンシェル?
73,179,賢者モード
74,179,エランド
75,179,ＢＢ団
76,178,ジュビレーション
77,178,ぁひるたいちょ組
78,178,ぷよよよよよん?
79,178,ぼっち同盟
80,178,ウィッチ魔法学院
81,178,BestLuck
82,177,無KG板ギルド
83,176,ラフィ亭
84,176,パーミテーション
85,175,?KoB?
86,174,コンパイルクラブ
87,173,Ｋ２
88,173,パンダ百匹！！
89,172,六猫?おーき軍
90,171,SPIRAL★彡
91,170,チームやどかり
92,170,ぷよく鉛筆?HB
93,170,ブルーウィング
94,170,遊戯都市第七地区
95,170,AGILE
96,169,Sirius?
97,169,Gunners!
98,169,ぷよよん同盟
99,169,ボギャーン
100,168,☆ネコカフェ☆
101,168,コスモツリー
102,168,2chスレギルド
103,167,Blackチョコ
104,167,うさぎの巣?
105,165,COLORS＊*
106,164,マミーポコ
107,163,みなとみらい
108,163,北の大地☆人情派
109,163,?水守革命?
110,163,がんばりまっくす
111,162,猫好き仙人界
112,162,ぷよります会☆
113,162,ひろす
