,2015/11/13 20:43:01
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,1312,Dizzy?
2,1273,Mumin谷??
3,1151,トムソン??
4,1115,Ra?ffine
5,1100,☆☆ながれ星彡
6,1062,上位目指す隊?
7,1056,ばよえ?ん。
8,1035,さんらいず??
9,1031,嵐山
10,1019,まるむすてぃ?ん
11,1017,†とわいらいと†
12,999,早乙女学園?
13,977,さんせっと??
14,976,?いちごぷよ隊?
15,963,えすぽらーず
16,950,もっこすなぎさ！
17,943,tipo
18,921,谷口ぴーまん
19,913,かもみ～るかふぇ
20,905,赤い妖精
21,877,カーバンクル
22,868,たいようのほこら
23,857,ぴんぽーん
24,855,?Ｃlair?
25,834,Antenna
26,829,MYM318☆彡
27,823,からあげ流星群
28,818,だらゴロ・囚・
29,818,淡麗生!!
30,808,ねこたらんど
31,806,かおりワールド
32,800,ぷよビ～ッチ☆
33,794,にゃ?んだふる♪
34,790,ミッドガルド?
35,789,☆命蓮寺☆
36,787,無課金こそ愉悦!
37,781,?怪盗スケルトン
38,778,LovE?
39,778,いえろ～こんび♪
40,775,ＢＢ団
41,772,Luxillia
42,769,一生を寝てい隊
43,767,プリンシパル☆彡
44,766,ねこぽよ軍??
45,766,ももピーチ帝国
46,765,ぷよクエ楽しみ隊
47,764,やわらかギルド
48,763,Law@
49,762,Lαvｉn&#039;υ?
50,760,†魔導学校†
51,756,かわいいはせいぎ
52,753,V.I.P.
53,752,ねこずき
54,743,賢者モード
55,740,にないか
56,739,ぷよろう会
57,737,果物の缶詰
58,734,ぼっち同盟
59,729,Buzz?
60,725,★エーミール★
61,718,★愉快な仲間達☆
62,713,とれっきんぐ
63,711,無KG板ギルド
64,711,ブルーウィング
65,709,2chスレギルド
66,708,自由都市ももにち
67,706,BestLuck
68,703,お笑い?研究府
69,700,ファンタビーチ
70,699,?アンシェル?
71,697,チームかつをぶし
72,687,佐久間上水
73,686,ウィッチ魔法学院
74,684,ぷよっとパニック
75,683,パンダ百匹！！
76,680,祝！ＳＳあひる組
77,679,?KoB?
78,677,ちょびぎるど
79,677,同じ穴のぷよら～
80,676,Ｋ２
81,672,遊戯都市第七地区
82,671,コンパイルクラブ
83,669,ひろす
84,668,エランド
85,666,陽だまりのねこ?
86,666,トウーンタウン
87,665,ラフィ亭
88,663,うさぎの巣?
89,663,六猫?おーき軍
90,662,みなみけ
91,662,Blackチョコ
92,661,パーミテーション
93,659,let&#039;sぷよ！
94,658,Gunners!
95,656,☆ネコカフェ☆
96,654,お腹@ばよ?支店
97,654,チームかわいい
98,650,猫好き仙人界
99,650,ジュビレーション
100,648,ギルド一ナツ
101,644,AGILE
102,641,みなとみらい
103,639,手製ぷよ
104,635,ねこのうにメロン
105,630,早起は三文のとく
106,630,???☆
107,629,SPIRAL★彡
108,628,ぷよく鉛筆?HB
109,624,COLORS＊*
110,623,ぷにっぷに～！
111,622,ぷよよん同盟
112,621,チームやどかり
