,2015/11/15 00:54:02
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,1503,Dizzy?
2,1499,Mumin谷??
3,1355,トムソン??
4,1299,☆☆ながれ星彡
5,1299,Ra?ffine
6,1266,上位目指す隊?
7,1252,ばよえ?ん。
8,1237,嵐山
9,1237,さんらいず??
10,1218,まるむすてぃ?ん
11,1196,†とわいらいと†
12,1181,早乙女学園?
13,1147,?いちごぷよ隊?
14,1143,さんせっと??
15,1134,祝RedbuII
16,1111,えすぽらーず
17,1101,tipo
18,1097,カーバンクル
19,1090,谷口ぴーまん
20,1084,かもみ～るかふぇ
21,1082,赤い妖精
22,1072,たいようのほこら
23,1063,ぴんぽーん
24,1041,?Ｃlair?
25,1035,だらゴロ・囚・
26,1031,☆命蓮寺☆
27,1025,Antenna
28,1021,MYM318☆彡
29,1016,からあげ流星群
30,1015,ねこたらんど
31,1012,淡麗生!!
32,1012,かおりワールド
33,1011,にゃ?んだふる♪
34,1011,?怪盗スケルトン
35,1009,ももピーチ帝国
36,1007,Luxillia
37,1005,ぷよクエ楽しみ隊
38,1005,ＢＢ団
39,1004,かわいいはせいぎ
40,999,ミッドガルド?
41,999,プリンシパル☆彡
42,999,ぷよビ～ッチ☆
43,999,無課金こそ愉悦!
44,993,†魔導学校†
45,992,ねこずき
46,986,賢者モード
47,978,LovE?
48,975,いえろ～こんび♪
49,975,ねこぽよ軍??
50,968,V.I.P.
51,967,Law@
52,962,やわらかギルド
53,962,にないか
54,961,Lαvｉn&#039;υ?
55,958,ぷよろう会
56,951,★エーミール★
57,949,果物の缶詰
58,942,一生を寝てい隊
59,924,無KG板ギルド
60,919,とれっきんぐ
61,909,2chスレギルド
62,908,ぼっち同盟
63,906,自由都市ももにち
64,901,★愉快な仲間達☆
65,901,Buzz?
66,897,お笑い?研究府
67,894,ブルーウィング
68,885,同じ穴のぷよら～
69,884,ファンタビーチ
70,884,佐久間上水
71,883,?アンシェル?
72,874,BestLuck
73,872,ちょびぎるど
74,871,ひろす
75,869,パンダ百匹！！
76,867,ぷよっとパニック
77,867,遊戯都市第七地区
78,863,祝！ＳＳあひる組
79,859,Ｋ２
80,856,チームかつをぶし
81,855,?KoB?
82,851,手製ぷよ
83,851,うさぎの巣?
84,850,トウーンタウン
85,850,チームかわいい
86,847,ラフィ亭
87,846,ウィッチ魔法学院
88,845,☆マーロボカフェ
89,839,猫好き仙人界
90,837,Gunners!
91,835,みなとみらい
92,834,AGILE
93,825,早起は三文のとく
94,824,let&#039;sぷよ！
95,821,Blackチョコ
96,821,陽だまりのねこ?
97,821,六猫?おーき軍
98,819,ジュビレーション
99,818,コンパイルクラブ
100,817,???☆
101,813,パーミテーション
102,813,SPIRAL★彡
103,810,エランド
104,804,お腹@ばよ?支店
105,801,ぐみぷよ
106,791,すたんどあっぷ
107,791,まったり勢。
108,784,みなみけ
109,783,ももぐみ
110,783,ねこのうにメロン
